exp,algo,scale,hostname,recv_drop,recv_errs,recv_packets,send_bytes,send_drop,send_errs,send_packets,timestamp
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,75074,4145375,0,0,62039,1.5132247488333E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,54591,2990666,0,0,44265,1.513224748834689E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,66584,3330981,0,0,49822,1.513224748835483E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,23419,1352386,0,0,19557,1.513224748837885E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,51066,2898517,0,0,42529,1.513224748850557E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,47588,2480657,0,0,36864,1.513224748856374E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,57083,3468891,0,0,48878,1.513224753835467E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,75830,3899968,0,0,58038,1.513224753838745E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,39897,2275680,0,0,33542,1.513224753839663E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,69167,3295207,0,0,49103,1.513224753840483E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,60719,3409165,0,0,50656,1.513224753841847E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,65791,3677064,0,0,54934,1.513224753854232E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,84265,4661697,0,0,69298,1.513224753860486E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,22726,1171796,0,0,16355,1.513224758840446E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,28405,1462603,0,0,21332,1.513224758841322E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,82753,4450288,0,0,66158,1.513224758842675E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,112543,5825116,0,0,87144,1.513224758843509E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,66867,3697425,0,0,55115,1.513224758845889E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,51752,2842004,0,0,41894,1.513224758857504E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,59349,3406191,0,0,50860,1.513224758865988E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,28091,1538592,0,0,22652,1.513224763845208E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,79798,4548131,0,0,65113,1.513224763846081E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,51488,2855541,0,0,41743,1.513224763846987E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,96754,5127034,0,0,76647,1.513224763849148E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,49368,2744152,0,0,40583,1.513224763849894E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,69758,3782151,0,0,56550,1.513224763863062E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,76779,4362270,0,0,64934,1.51322476386837E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,55546,2991415,0,0,44496,1.513224768850865E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,66567,4048348,0,0,57762,1.513224768851563E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,67151,3609474,0,0,53947,1.513224768853E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,45428,2337757,0,0,34722,1.513224768853915E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,81489,4178474,0,0,62466,1.513224768854673E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,68109,3828142,0,0,56807,1.513224768865487E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,44436,2522598,0,0,37142,1.513224768872365E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,64625,3558039,0,0,53296,1.513224773856465E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,57929,3330297,0,0,48872,1.513224773856915E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,56627,3100861,0,0,46019,1.513224773858703E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,64253,3713684,0,0,55498,1.513224773859582E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,56257,3001379,0,0,44921,1.513224773860218E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,54417,2913245,0,0,43594,1.513224773869497E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,73650,4197931,0,0,63027,1.513224773876377E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,3609,201771,0,0,2820,1.513224778862094E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,6720,621406,0,0,6162,1.513224778862859E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,4463,273313,0,0,3900,1.513224778864408E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,11603,731538,0,0,11022,1.513224778865183E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,14701,870582,0,0,12904,1.513224778865678E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,44066,2577253,0,0,38539,1.513224778875028E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,11671,691910,0,0,10183,1.513224778881927E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,3116,36240608,0,0,2839,1.513224783865269E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,4030,79465405,0,0,3675,1.51322478386686E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,4211,61284786,0,0,3162,1.513224783867529E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,2947,48947407,0,0,2631,1.513224783867751E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,3452,49511903,0,0,3053,1.513224783870555E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,3388,58570155,0,0,3103,1.51322478387748E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,2685,26143750,0,0,2347,1.513224783884593E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,8635,96300240,0,0,8548,1.513224788869277E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,8630,137146704,0,0,8780,1.513224788870706E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,4889,66665628,0,0,4165,1.513224788871433E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,7826,92515216,0,0,7659,1.513224788872986E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,8270,85400367,0,0,8424,1.513224788876072E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,8647,119910945,0,0,8105,1.513224788883206E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,4093,49386112,0,0,3932,1.513224788890634E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,2018,25561953,0,0,1806,1.513224793874818E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,4224,46328545,0,0,4179,1.513224793875487E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,6282,116016525,0,0,6417,1.513224793876463E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,5734,72400161,0,0,5818,1.513224793876513E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,5250,43051744,0,0,4811,1.513224793881641E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,3829,72409777,0,0,3977,1.513224793888758E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,7961,122001938,0,0,7351,1.513224793892359E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,3233,14236254,0,0,3212,1.51322479888004E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,4770,42960713,0,0,4909,1.513224798880839E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,652,21056668,0,0,939,1.513224798881999E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,891,25090643,0,0,1127,1.513224798882478E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,1216,15168840,0,0,1232,1.513224798887471E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,966,21746899,0,0,1065,1.51322479889422E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,1641,22605805,0,0,1902,1.513224798898012E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,140,88388,0,0,148,1.513224803884433E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,135,23943,0,0,140,1.513224803885903E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,138,96029,0,0,142,1.513224803887524E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,192,156544,0,0,197,1.513224803887943E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,143,163411,0,0,151,1.513224803892924E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,138,24652,0,0,141,1.513224803899718E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,131,22206,0,0,140,1.513224803903573E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,18,6367,0,0,25,1.513224808889903E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,19,6705,0,0,26,1.513224808891473E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,15,5726,0,0,23,1.513224808893054E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,25,12733,0,0,33,1.513224808893623E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,15,5368,0,0,24,1.513224808898387E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,17,6245,0,0,25,1.513224808905243E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,21,6159,0,0,26,1.513224808909108E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,20,5946,0,0,25,1.513224813895407E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,22,6317,0,0,27,1.513224813897038E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,18,6617,0,0,25,1.513224813898583E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,26,58044,0,0,31,1.513224813899266E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,20,7523,0,0,28,1.513224813903862E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,16,5526,0,0,22,1.513224813910805E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,16,8399,0,0,23,1.513224813913997E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,19,6755,0,0,27,1.513224818900985E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,25,16195,0,0,30,1.513224818902817E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,16,5624,0,0,23,1.513224818904145E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,18,6271,0,0,24,1.513224818905489E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,16,6429,0,0,26,1.513224818909435E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,17,6081,0,0,24,1.513224818916364E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,17,6164,0,0,24,1.513224818919539E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,15,5761,0,0,20,1.51322482390653E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,14,5449,0,0,20,1.513224823908184E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,16,5556,0,0,22,1.51322482390971E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,19,6858,0,0,26,1.513224823911074E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,20,6759,0,0,28,1.513224823914902E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,21,6336,0,0,28,1.513224823921911E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,15,5131,0,0,21,1.513224823925038E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,4859,54689957,0,0,4545,1.513224828911543E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,6283,54528773,0,0,4720,1.513224828911602E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,5999,109394295,0,0,5676,1.513224828913238E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,6522,133730171,0,0,6185,1.513224828914796E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,5572,84056846,0,0,5067,1.513224828917851E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,4758,66659783,0,0,4311,1.513224828927422E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,4925,54914687,0,0,4578,1.513224828928437E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,63,97401,0,0,71,1.513224833913211E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,127,1091779,0,0,152,1.513224833915409E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,105,699349,0,0,122,1.513224833917167E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,83,424040,0,0,104,1.513224833918735E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,37,157712,0,0,49,1.513224833921913E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,76,1029517,0,0,92,1.513224833929516E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,105,76048,0,0,123,1.513224833932376E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,76,84494,0,0,90,1.513224838915569E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,61,242896,0,0,71,1.513224838919421E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,79,89257,0,0,102,1.513224838922693E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,34,94873,0,0,43,1.513224838924709E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,90,246377,0,0,113,1.513224838925915E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,92,93290,0,0,115,1.513224838933479E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,54,48727,0,0,67,1.513224838936368E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,80,76529,0,0,96,1.513224843919562E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,124,489342,0,0,147,1.513224843923554E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,38,58191,0,0,50,1.513224843925177E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,107,115836,0,0,133,1.513224843926662E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,74,49081,0,0,90,1.513224843929904E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,106,92175,0,0,127,1.51322484393751E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,62,67017,0,0,82,1.513224843940364E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,72,61141,0,0,88,1.513224848924431E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,110,306436,0,0,125,1.513224848929032E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,71,78262,0,0,93,1.513224848930654E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,42,35477,0,0,57,1.513224848930854E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,58,64367,0,0,78,1.513224848935523E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,82,70286,0,0,103,1.513224848943015E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,96,160601,0,0,116,1.513224848944362E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,38,33728,0,0,49,1.51322485393008E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,13,31703,0,0,19,1.513224853934676E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,32,37125,0,0,48,1.513224853936357E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,16,21245,0,0,24,1.513224853936408E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,20,17715,0,0,29,1.513224853941104E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,21,23352,0,0,33,1.513224853945299E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,31,26437,0,0,40,1.513224853948464E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,17,8795,0,0,25,1.513224858935637E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,41,180539,0,0,46,1.513224858940171E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,17,13652,0,0,25,1.513224858941931E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,16,6021,0,0,23,1.513224858941979E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,14,5912,0,0,22,1.513224858946727E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,30,6625,0,0,35,1.513224858950672E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,19,6185,0,0,25,1.513224858951409E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,12711,182660295,0,0,11255,1.513224863939636E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,8630,122781987,0,0,7945,1.513224863943502E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,11961,127844731,0,0,11164,1.513224863945207E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,10733,246927952,0,0,10805,1.513224863946706E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,11522,124689960,0,0,11244,1.513224863949888E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,9445,152174006,0,0,8622,1.513224863953461E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,12240,173946569,0,0,11646,1.513224863956349E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,7261,96534848,0,0,7148,1.513224868943607E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,8369,117942982,0,0,8688,1.513224868947505E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,6677,82746670,0,0,7349,1.513224868949149E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,7525,66878593,0,0,7369,1.513224868952551E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,6984,62964508,0,0,7162,1.513224868953956E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,10186,143224238,0,0,10400,1.513224868958955E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,6719,83568526,0,0,6920,1.513224868960354E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,1311,33945473,0,0,1497,1.513224873949121E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,3238,34773604,0,0,3257,1.513224873953148E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,4254,31033637,0,0,4205,1.513224873954844E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,4865,62308852,0,0,4486,1.513224873958145E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,2022,30556266,0,0,2185,1.513224873959843E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,1851,37260234,0,0,1960,1.51322487396451E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,2869,34505221,0,0,2875,1.513224873965965E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,17,8860,0,0,26,1.513224878954645E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,31,99346,0,0,40,1.513224878956094E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,22,62302,0,0,28,1.513224878959392E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,16,5595,0,0,22,1.513224878960316E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,15,6105,0,0,24,1.513224878965395E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,22,118230,0,0,29,1.513224878970072E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,16,17125,0,0,23,1.513224878971589E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,322,105109,0,0,327,1.513224883960212E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,318,48053,0,0,323,1.513224883961607E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,478,214793,0,0,485,1.513224883964886E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,320,50951,0,0,323,1.513224883965903E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,326,117529,0,0,336,1.513224883970969E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,323,107651,0,0,326,1.513224883975599E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,323,49500,0,0,326,1.513224883977253E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,23,34771,0,0,29,1.513224888965745E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,19,6801,0,0,27,1.51322488896708E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,17,7137,0,0,24,1.513224888970356E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,14,5816,0,0,22,1.513224888971341E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,14,5959,0,0,22,1.513224888976519E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,16,5695,0,0,23,1.513224888981057E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,23,59350,0,0,63,1.51322488898272E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,17,6552,0,0,24,1.513224893971318E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,13,5418,0,0,20,1.513224893972651E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,18,6294,0,0,24,1.513224893975884E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,17,6394,0,0,24,1.513224893976869E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,23,35044,0,0,33,1.513224893982102E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,18,6240,0,0,26,1.513224893985083E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,18,6120,0,0,24,1.513224893986611E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,29,9096,0,0,33,1.513224898975992E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,16,5527,0,0,22,1.513224898976813E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,18,6736,0,0,26,1.513224898981414E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,15,5403,0,0,21,1.513224898982315E9
exp2,rf,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,16,5647,0,0,24,1.513224898987644E9
exp2,rf,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,16,5750,0,0,24,1.513224898990631E9
exp2,rf,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,20,6660,0,0,28,1.513224898992194E9
exp2,rf,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,5355,88217507,0,0,5081,1.513224903979687E9
exp2,rf,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,6999,96342548,0,0,5459,1.513224903982327E9
exp2,rf,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,5594,71506191,0,0,5173,1.513224903985238E9
exp2,rf,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,6557,130419836,0,0,6243,1.513224903986845E9
