moment,node,load5,load10,load15,procs
108,2,12.18,10.61,8.8,815
108,4,6.87,6.53,5.37,674
108,3,7.12,6.6,5.1,661
108,5,6.81,6.4,5.42,665
108,7,7.25,6.36,4.91,665
108,6,6.78,6.33,5.1,668
108,1,7.41,6.57,5.2,665
109,2,11.92,10.59,8.8,815
109,4,6.88,6.54,5.38,674
109,3,7.27,6.64,5.13,661
109,5,6.59,6.36,5.41,665
109,7,7.15,6.36,4.91,664
109,6,6.88,6.36,5.12,668
109,1,7.14,6.53,5.19,664
110,2,11.85,10.59,8.81,815
110,4,7.05,6.58,5.4,674
110,3,7.25,6.64,5.14,661
110,5,7.1,6.47,5.45,665
110,7,7.22,6.38,4.93,665
110,6,6.73,6.34,5.12,667
110,1,7.37,6.59,5.22,665
111,2,12.02,10.65,8.84,814
111,4,6.97,6.57,5.4,674
111,3,7.23,6.65,5.15,660
